NS,ND,NF,Entropy,LA,LD,LT,FIX,NDEV,AGE,REXP,EXP,condition,Loop,Lock,Function,Runtime,Cpu,Memory,IO,runeffect,cpueffect,memeffect,ioeffect
1,2,2,0.609840305,0.00136612,0.028094153,0.07229993,1,2,0.469450962,10,11,1,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.996134484,0.004781421,0.025056948,0.063613719,1,2,0.468319312,NA,NA,2,2,0,13,0,0,0,0,not,not,not,not
1,2,2,0.996134484,0.004781421,0.025056948,0.063613719,1,2,0.468319312,NA,NA,2,2,0,13,0,0,0,0,not,impmedium,not,not
1,2,2,0.623570208,0.007513661,0.127562642,0.013668008,1,2,0.467663131,80,269,2,0,0,11,0,0,0,0,not,not,not,not
1,2,2,0.623570208,0.007513661,0.127562642,0.013668008,1,2,0.467663131,80,269,2,0,0,11,0,0,0,0,not,not,not,not
1,4,4,1.201354256,0.010245902,0.044039484,0.247237657,1,2,0.46558676,0,26,4,0,1,16,0,1,1,1,implarge,regsmall,regsmall,regsmall
1,4,4,1.201354256,0.010245902,0.044039484,0.247237657,1,2,0.46558676,0,26,4,0,1,16,1,0,0,0,regsmall,impmedium,not,not
1,2,2,0.41381685,0.00068306,0.007593014,0.098550169,1,1,0.453411875,44,74,0,0,0,0,1,0,0,0,reglarge,impmedium,not,not
1,2,2,0.41381685,0.00068306,0.007593014,0.098550169,1,1,0.453411875,44,74,0,0,0,0,1,0,0,0,reglarge,not,not,not
1,3,3,0.963522156,0.00136612,0.08428246,0.018649805,1,2,0.441417912,0,3,1,0,0,7,0,1,1,1,not,reglarge,regsmall,reglarge
1,3,3,0.963522156,0.00136612,0.08428246,0.018649805,1,2,0.441417912,0,3,1,0,0,7,1,0,0,0,reglarge,not,not,not
1,2,2,0.99107606,0.004098361,0.015186029,0.025930894,1,2,0.455466446,30,431,0,0,0,6,0,0,0,0,not,implarge,not,not
1,2,2,0.99107606,0.004098361,0.015186029,0.025930894,1,2,0.455466446,30,431,0,0,0,6,0,0,0,0,not,impmedium,not,not
1,2,2,0.537376085,0.008196721,0.033409263,0.043111707,1,2,0.981075381,0,65,2,1,0,12,1,0,0,1,regsmall,implarge,impmedium,implarge
1,2,2,0.537376085,0.008196721,0.033409263,0.043111707,1,2,0.981075381,0,65,2,1,0,12,0,0,1,0,not,not,reglarge,not
2,3,5,1.711121078,0.004781421,0.060744115,0.136999425,1,2,0.919564301,48,106,1,0,0,2,0,0,0,0,implarge,not,not,not
2,3,5,1.711121078,0.004781421,0.060744115,0.136999425,0,2,0.919564301,48,106,1,0,0,2,0,0,0,0,implarge,not,not,not
1,2,2,0.337290067,0.00273224,0.154138193,0.021587788,0,2,0.64451186,NA,NA,2,0,0,0,1,0,0,0,reglarge,not,not,not
1,2,2,0.337290067,0.00273224,0.154138193,0.021587788,1,2,0.64451186,NA,NA,2,0,0,0,1,0,0,0,reglarge,not,impmedium,not
1,2,3,1.583917789,0.007513661,0.018982536,0.075876605,1,2,0.463243075,0,26,0,0,0,7,0,0,0,0,not,not,not,not
1,2,3,1.583917789,0.007513661,0.018982536,0.075876605,1,2,0.463243075,0,26,0,0,0,7,0,0,0,0,not,not,not,not
1,2,2,0.43408112,0.00204918,0.039483675,0.018841413,1,2,0.612844122,NA,NA,2,0,0,3,0,1,0,0,not,reglarge,impmedium,not
1,2,2,0.43408112,0.00204918,0.039483675,0.018841413,0,2,0.612844122,NA,NA,2,0,0,3,1,0,0,0,reglarge,not,not,not
1,2,2,0.395537806,0.015710383,0.030372058,0.016350514,0,2,0.8979791,NA,NA,1,0,0,0,0,0,1,0,implarge,not,reglarge,not
1,2,2,0.395537806,0.015710383,0.030372058,0.016350514,1,2,0.8979791,NA,NA,1,0,0,0,0,0,0,0,not,not,not,not
1,6,10,2.468304293,0.023907104,0.040242976,0.336846139,1,2,0.866759867,0,732,0,2,0,5,0,0,0,0,not,not,not,not
1,6,10,2.468304293,0.023907104,0.040242976,0.336846139,1,2,0.866759867,0,732,0,2,0,5,0,0,0,0,not,not,not,not
1,6,10,2.468304293,0.023907104,0.040242976,0.336846139,1,2,0.866759867,0,732,0,0,0,2,0,0,0,0,not,not,not,not
1,6,10,2.468304293,0.023907104,0.040242976,0.336846139,1,2,0.866759867,0,732,0,0,0,2,0,0,0,0,impmedium,not,not,not
1,6,10,2.468304293,0.023907104,0.040242976,0.336846139,1,2,0.866759867,0,732,0,0,0,2,0,0,1,0,not,not,reglarge,not
1,6,10,2.468304293,0.023907104,0.040242976,0.336846139,1,2,0.866759867,0,732,0,0,0,2,0,0,0,0,not,not,not,not
1,2,2,0.550588397,0.010245902,0.100987092,0.041131762,1,2,0.845056587,2,69,5,0,0,28,0,1,1,0,not,regsmall,reglarge,not
1,2,2,0.550588397,0.010245902,0.100987092,0.041131762,1,2,0.845056587,2,69,5,0,0,28,0,0,0,0,not,not,not,not
1,2,2,0.771311106,0.010245902,0.115413819,0.17078623,1,2,0.79278858,43,88,5,2,0,12,0,0,0,0,not,not,not,not
1,2,2,0.771311106,0.010245902,0.115413819,0.17078623,1,2,0.79278858,43,88,5,2,0,12,0,0,0,0,not,not,not,not
1,3,3,1.294302404,0.00136612,0.056188307,0.155457623,1,2,1,80,269,2,0,0,15,0,0,0,1,not,implarge,not,implarge
1,3,3,1.294302404,0.00136612,0.056188307,0.155457623,1,2,1,80,269,2,0,0,15,0,0,0,0,not,impmedium,not,not
1,3,4,1.491566143,0.00136612,0.130599848,0.021396181,1,2,0.971085317,NA,NA,2,2,0,7,0,0,0,0,not,not,impmedium,not
1,3,4,1.491566143,0.00136612,0.130599848,0.021396181,1,2,0.971085317,NA,NA,2,2,0,7,0,0,0,0,not,not,implarge,not
1,2,2,0.979868757,0.005464481,0.020501139,0.035128058,1,1,0.936250101,NA,NA,0,4,0,6,0,1,0,1,not,regsmall,not,reglarge
1,2,2,0.979868757,0.005464481,0.020501139,0.035128058,0,1,0.936250101,NA,NA,0,4,0,6,0,0,0,0,not,not,not,not
1,2,2,0.974941566,0.017076503,0.066059226,0.116241937,0,2,0.936049189,24,139,2,0,0,9,0,0,0,1,not,implarge,impmedium,impmedium
1,2,2,0.974941566,0.017076503,0.066059226,0.116241937,1,2,0.936049189,24,139,2,0,0,9,0,0,0,0,not,not,not,not
1,2,2,0.881290899,0.004098361,0.002277904,0.096697963,1,2,0.935967971,80,269,0,0,0,0,0,0,0,1,not,not,not,impmedium
1,2,2,0.881290899,0.004098361,0.002277904,0.096697963,1,2,0.935967971,80,269,0,0,0,0,0,0,0,1,not,not,not,implarge
1,2,3,1.258040254,0.009562842,0.011389522,0.040748547,1,2,0.907557236,3,3,1,0,0,5,0,0,0,1,not,implarge,impmedium,implarge
1,2,3,1.258040254,0.009562842,0.011389522,0.040748547,1,2,0.907557236,3,3,1,0,0,5,0,0,0,0,not,not,not,not
1,2,2,0.761732723,0.010928962,0.110858011,0.198888676,1,2,0.568567686,55,179,1,0,0,13,0,0,1,1,implarge,implarge,regsmall,reglarge
1,2,2,0.761732723,0.010928962,0.110858011,0.198888676,1,2,0.568567686,55,179,1,0,0,13,0,0,0,1,not,implarge,implarge,reglarge
1,2,3,0.895957613,0.007513661,0.110858011,0.21683592,1,2,0.154582414,76,82,1,3,0,7,1,1,0,1,regsmall,reglarge,implarge,implarge
1,2,3,0.895957613,0.007513661,0.110858011,0.21683592,1,2,0.154582414,76,82,1,3,0,7,0,0,1,1,not,implarge,reglarge,reglarge
2,4,5,1.420003231,0.051912568,0.142748671,0.241681037,1,2,0.674862819,70,349,11,2,0,62,0,0,0,1,not,implarge,reglarge,reglarge
2,4,5,1.420003231,0.051912568,0.142748671,0.241681037,1,2,0.674862819,70,349,11,2,0,62,0,1,0,1,not,reglarge,implarge,implarge
1,2,5,2.095933999,0.003415301,0.042520881,0.076323689,1,2,0.761663019,0,8,1,0,0,1,0,0,0,0,not,implarge,impmedium,not
1,2,5,2.095933999,0.003415301,0.042520881,0.076323689,1,2,0.761663019,0,8,1,0,0,1,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,0.357646706,0,0.044039484,0.064954972,1,2,0.574456376,61,187,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
1,2,2,0.357646706,0,0.044039484,0.064954972,1,2,0.574456376,61,187,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
1,2,3,0.879816582,0.003415301,0.028853455,0.015392476,1,1,0.743209684,NA,NA,0,0,0,5,0,1,0,1,not,reglarge,implarge,implarge
1,2,3,0.879816582,0.003415301,0.028853455,0.015392476,1,1,0.743209684,NA,NA,0,0,0,5,0,0,0,1,not,implarge,not,reglarge
1,2,2,0.111909909,0.025956284,0.123006834,0.071725107,1,2,0.740429311,24,24,0,0,0,3,0,0,0,1,not,implarge,not,reglarge
1,2,2,0.111909909,0.025956284,0.123006834,0.071725107,1,2,0.740429311,24,24,0,0,0,3,0,0,0,1,not,implarge,not,reglarge
1,2,2,0.716962252,0.004098361,0.056188307,0.207638756,1,2,0.715313258,NA,NA,3,0,0,6,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.716962252,0.004098361,0.056188307,0.207638756,1,2,0.715313258,NA,NA,3,0,0,6,0,0,0,0,not,not,not,not
1,2,3,0.894552209,0.004098361,0.047835991,0.188286389,1,1,0.709102349,80,269,1,0,0,4,0,0,1,1,not,implarge,reglarge,reglarge
1,2,3,0.894552209,0.004098361,0.047835991,0.188286389,1,1,0.709102349,80,269,1,0,0,4,0,0,0,1,not,implarge,reglarge,reglarge
1,3,6,0.884928953,0.008879781,0.251328778,0.319665325,1,1,0.736615682,76,82,2,0,0,4,0,0,0,1,not,implarge,reglarge,reglarge
1,3,6,0.884928953,0.008879781,0.251328778,0.319665325,0,1,0.736615682,76,82,2,0,0,4,0,1,0,1,not,reglarge,implarge,implarge
1,3,6,0.884928953,0.008879781,0.251328778,0.319665325,0,1,0.736615682,76,82,2,0,0,8,0,0,1,1,not,implarge,reglarge,reglarge
1,3,6,0.884928953,0.008879781,0.251328778,0.319665325,0,1,0.736615682,76,82,2,0,0,8,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.918295834,0.00136612,0.022779043,0.035575142,0,2,0.736113117,80,269,1,0,0,5,0,0,0,0,not,not,not,not
1,2,2,0.918295834,0.00136612,0.022779043,0.035575142,1,2,0.736113117,80,269,1,0,0,5,0,0,0,0,not,not,not,not
1,3,4,1.615711242,0.034153005,0.06833713,0.116178067,1,1,0.735801578,43,88,0,0,0,2,0,0,1,1,not,implarge,reglarge,reglarge
1,3,4,1.615711242,0.034153005,0.06833713,0.116178067,1,1,0.735801578,43,88,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
1,3,3,1.07852786,0.00136612,0.031890661,0.284154053,1,2,0.67485921,0,26,1,0,2,2,0,1,0,1,not,reglarge,implarge,implarge
1,3,3,1.07852786,0.00136612,0.031890661,0.284154053,1,2,0.67485921,0,26,1,0,2,2,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,0.244141642,0.027322404,0.044039484,0.146643674,1,2,0.73455798,6,25,5,9,3,54,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.244141642,0.027322404,0.044039484,0.146643674,1,2,0.73455798,6,25,5,9,3,54,0,0,0,0,not,not,not,not
2,4,5,1.864000216,0.005464481,0.041002278,0.188158651,1,1,0.587639756,30,43,0,0,0,7,0,0,1,1,not,implarge,reglarge,reglarge
2,4,5,1.864000216,0.005464481,0.041002278,0.188158651,1,1,0.587639756,30,43,0,0,0,7,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.802353443,0.006830601,0.025816249,0.048732196,1,2,0.714169387,NA,NA,1,0,0,8,0,0,0,0,not,not,impmedium,not
1,2,2,0.802353443,0.006830601,0.025816249,0.048732196,1,2,0.714169387,NA,NA,1,0,0,8,0,0,1,1,not,implarge,reglarge,reglarge
1,8,9,2.033139055,0.003415301,0.160971906,0.478508016,1,2,0.568388024,NA,NA,1,0,0,4,0,1,0,1,not,reglarge,implarge,implarge
1,8,9,2.033139055,0.003415301,0.160971906,0.478508016,1,2,0.568388024,NA,NA,1,0,0,4,0,0,1,1,not,implarge,reglarge,reglarge
1,3,7,1.984321217,0.071038251,0.149582384,0.346362649,1,2,0.520126495,70,349,2,2,0,8,0,1,0,1,not,reglarge,implarge,implarge
1,3,7,1.984321217,0.071038251,0.149582384,0.346362649,1,2,0.520126495,70,349,2,2,0,8,0,0,1,1,not,implarge,reglarge,reglarge
1,3,7,1.984321217,0.071038251,0.149582384,0.346362649,1,2,0.520126495,70,349,2,0,0,8,0,0,0,1,not,implarge,reglarge,reglarge
1,3,7,1.984321217,0.071038251,0.149582384,0.346362649,1,2,0.520126495,70,349,2,0,0,8,0,1,0,1,not,reglarge,not,implarge
2,5,11,2.571438324,0.140710383,0.212604404,0.539056013,1,2,0.699552191,46,46,12,4,0,51,0,1,1,0,not,regsmall,reglarge,not
2,5,11,2.571438324,0.140710383,0.212604404,0.539056013,0,2,0.699552191,46,46,12,4,0,51,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,0.660962335,0.00136612,0.024297646,0.021396181,0,2,0.691574162,NA,NA,1,0,0,3,0,0,0,1,not,implarge,reglarge,reglarge
1,2,2,0.660962335,0.00136612,0.024297646,0.021396181,1,2,0.691574162,NA,NA,1,0,0,3,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,0.873981048,0.006830601,0.017463933,0.20891614,1,1,0.690322465,NA,NA,1,0,0,2,0,1,0,1,not,reglarge,not,impmedium
1,2,2,0.873981048,0.006830601,0.017463933,0.20891614,1,1,0.690322465,NA,NA,1,0,0,2,0,0,1,1,not,implarge,reglarge,reglarge
1,2,3,1.068615335,0.00068306,0.061503417,0.017372421,1,2,0.690418633,76,82,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
1,2,3,1.068615335,0.00068306,0.061503417,0.017372421,1,2,0.690418633,76,82,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
2,5,4,1.831010238,0.009562842,0.213363705,0.057929361,1,1,0.690594967,177,402,0,0,0,0,0,1,0,1,not,reglarge,implarge,implarge
2,5,4,1.831010238,0.009562842,0.213363705,0.057929361,1,1,0.690594967,177,402,0,0,0,0,0,1,0,0,not,regsmall,not,not
1,3,3,0.752264274,0.006147541,0.09491268,0.231461966,1,2,0.690338197,37,73,0,0,0,11,0,0,1,1,not,implarge,reglarge,reglarge
1,3,3,0.752264274,0.006147541,0.09491268,0.231461966,1,2,0.690338197,37,73,0,0,0,11,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.684038436,0.00068306,0.006833713,0.03333972,1,2,0.67074131,0,26,1,0,0,1,0,0,0,0,not,not,not,not
1,2,2,0.684038436,0.00068306,0.006833713,0.03333972,0,2,0.67074131,0,26,1,0,0,1,0,0,1,1,not,implarge,regsmall,reglarge
1,2,2,0.79359123,0.00273224,0.031131359,0.063166635,0,1,0.664922216,0,26,2,0,2,1,1,0,0,1,reglarge,implarge,reglarge,reglarge
1,2,2,0.79359123,0.00273224,0.031131359,0.063166635,1,1,0.664922216,0,26,2,0,2,1,1,0,0,1,reglarge,implarge,reglarge,reglarge
1,2,5,1.718293455,0.013661202,0.065299924,0.24461902,1,1,0.556575998,0,26,2,1,0,8,0,1,0,1,not,reglarge,not,implarge
1,2,5,1.718293455,0.013661202,0.065299924,0.24461902,0,1,0.556575998,0,26,2,1,0,8,0,1,0,0,not,reglarge,not,not
1,2,5,1.718293455,0.013661202,0.065299924,0.24461902,0,1,0.556575998,0,26,0,0,0,2,0,0,0,1,not,implarge,not,reglarge
1,2,5,1.718293455,0.013661202,0.065299924,0.24461902,0,1,0.556575998,0,26,0,0,0,2,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.609840305,0.00136612,0.028094153,0.07229993,0,2,0.539322967,10,11,1,0,0,2,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,0.609840305,0.00136612,0.028094153,0.07229993,1,2,0.539322967,10,11,1,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
2,4,4,1.579669965,0.020491803,0.070615034,0.170147538,1,1,0.589980395,61,187,2,0,0,9,0,0,0,1,not,implarge,reglarge,reglarge
2,4,4,1.579669965,0.020491803,0.070615034,0.170147538,1,1,0.589980395,61,187,2,0,0,9,0,1,0,1,not,reglarge,implarge,implarge
1,13,19,3.930034356,0.023224044,0.104024298,0.428179089,1,2,0.514941648,0,8,0,0,0,3,0,0,0,0,not,not,not,not
1,13,19,3.930034356,0.023224044,0.104024298,0.428179089,0,2,0.514941648,0,8,0,0,0,3,0,0,1,1,not,implarge,reglarge,reglarge
2,9,12,3.187273474,0.058060109,0.051632498,0.41067893,0,2,0.575918796,52,331,2,0,0,18,0,0,0,1,not,implarge,reglarge,reglarge
2,9,12,3.187273474,0.058060109,0.051632498,0.41067893,1,2,0.575918796,52,331,2,0,0,18,0,0,0,1,not,implarge,reglarge,reglarge
1,7,9,1.996032981,0.008196721,0.108580106,0.415469119,1,2,0.443887518,10,11,3,0,0,8,1,1,0,1,reglarge,reglarge,implarge,implarge
1,7,9,1.996032981,0.008196721,0.108580106,0.415469119,0,2,0.443887518,10,11,3,0,0,8,1,0,1,1,reglarge,implarge,reglarge,reglarge
1,6,8,2.234820774,0.013661202,0.045558087,0.319026633,0,2,0.337276943,NA,NA,0,0,0,7,0,0,1,1,not,implarge,reglarge,reglarge
1,6,8,2.234820774,0.013661202,0.045558087,0.319026633,0,2,0.337276943,NA,NA,0,0,0,7,0,0,0,1,not,implarge,reglarge,reglarge
1,6,10,2.624428409,0.271857923,0.390280942,0.405633263,0,4,0.387020857,0,1,0,0,0,4,0,1,0,1,not,reglarge,implarge,implarge
1,6,10,2.624428409,0.271857923,0.390280942,0.405633263,0,4,0.387020857,0,1,0,0,0,4,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,0.355488678,0.00273224,0.086560364,0.20335952,0,2,0.48991331,6,25,4,0,0,8,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.355488678,0.00273224,0.086560364,0.20335952,1,2,0.48991331,6,25,4,0,0,8,0,0,0,0,not,not,implarge,not
1,5,10,2.380091214,0.06420765,0.220197418,0.308871431,1,1,0.434574567,55,179,11,1,0,16,0,0,1,1,not,implarge,reglarge,reglarge
1,5,10,2.380091214,0.06420765,0.220197418,0.308871431,0,1,0.434574567,55,179,11,1,0,16,0,0,0,1,not,implarge,reglarge,reglarge
1,3,15,2.992879168,0.368852459,0.308276386,0.397202529,0,1,0.386900002,55,179,10,6,0,52,0,1,0,1,not,reglarge,implarge,implarge
1,3,15,2.992879168,0.368852459,0.308276386,0.397202529,0,1,0.386900002,55,179,10,6,0,52,0,0,0,0,not,not,not,not
1,3,15,2.992879168,0.368852459,0.308276386,0.397202529,0,1,0.386900002,55,179,2,1,0,23,0,0,0,0,not,implarge,not,not
1,3,15,2.992879168,0.368852459,0.308276386,0.397202529,0,1,0.386900002,55,179,2,1,0,23,0,0,1,1,not,implarge,reglarge,reglarge
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,0,0,0,0,0,1,0,1,not,reglarge,implarge,implarge
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,0,0,0,0,0,0,1,1,not,implarge,reglarge,reglarge
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,1,0,0,7,0,0,0,1,not,implarge,reglarge,reglarge
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,1,0,0,7,0,1,0,1,not,reglarge,implarge,implarge
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,7,0,0,26,0,0,1,0,not,not,regsmall,not
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,7,0,0,26,0,0,0,1,not,implarge,not,reglarge
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,2,0,0,8,0,0,0,1,not,implarge,not,reglarge
1,15,15,3.633723669,0.077868852,0.246772969,0.38921888,0,1,0.382072056,55,179,2,0,0,8,0,0,0,1,not,implarge,not,reglarge
1,3,3,1.499423342,0.034153005,0.263477601,0.014370569,0,1,0.379471845,55,179,2,0,0,37,0,1,0,1,not,reglarge,implarge,implarge
1,3,3,1.499423342,0.034153005,0.263477601,0.014370569,0,1,0.379471845,55,179,2,0,0,37,0,0,0,0,not,not,not,not
1,2,2,0.873347869,0,0.356112377,0,0,1,0.372194222,55,179,3,1,0,72,0,1,0,0,not,regsmall,not,not
1,2,2,0.873347869,0,0.356112377,0,0,1,0.372194222,55,179,3,1,0,72,0,0,1,1,not,implarge,reglarge,reglarge
1,12,18,2.781532858,0.18852459,0.390280942,0.549466692,0,2,0.472034131,NA,NA,7,0,7,69,0,0,0,1,not,implarge,reglarge,reglarge
1,12,18,2.781532858,0.18852459,0.390280942,0.549466692,1,2,0.472034131,NA,NA,7,0,7,69,0,1,0,1,not,reglarge,implarge,implarge
1,2,2,0.603215407,0.008196721,0.134396355,0.011496455,1,1,0.556489214,NA,NA,2,0,0,18,1,1,0,0,reglarge,regsmall,not,not
1,2,2,0.603215407,0.008196721,0.134396355,0.011496455,1,1,0.556489214,NA,NA,2,0,0,18,1,0,1,1,reglarge,implarge,regsmall,reglarge
1,5,10,2.81556164,0.025273224,0.05770691,0.194864917,1,1,0.397009954,0,8,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
1,5,10,2.81556164,0.025273224,0.05770691,0.194864917,0,1,0.397009954,0,8,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
1,5,10,2.81556164,0.025273224,0.05770691,0.194864917,0,1,0.397009954,0,8,0,0,0,4,0,0,0,1,not,implarge,reglarge,reglarge
1,5,10,2.81556164,0.025273224,0.05770691,0.194864917,0,1,0.397009954,0,8,0,0,0,4,0,1,1,1,not,reglarge,regsmall,impmedium
1,2,2,0.623570208,0.007513661,0.127562642,0.013668008,0,2,0.467663131,80,269,2,0,0,11,0,1,0,0,not,regsmall,not,not
1,2,2,0.623570208,0.007513661,0.127562642,0.013668008,1,2,0.467663131,80,269,2,0,0,11,0,0,1,1,not,implarge,reglarge,reglarge
1,4,4,1.269783045,0.015710383,0.044039484,0.232356135,1,2,0.419166901,0,26,4,0,1,17,0,0,0,1,not,implarge,reglarge,reglarge
1,4,4,1.269783045,0.015710383,0.044039484,0.232356135,1,2,0.419166901,0,26,4,0,1,17,0,0,0,1,not,impmedium,not,regsmall
1,2,2,0.972909887,0.058060109,0.06833713,0.181196909,1,2,0.417796539,NA,NA,14,0,0,42,0,0,0,1,not,implarge,not,reglarge
1,2,2,0.972909887,0.058060109,0.06833713,0.181196909,1,2,0.417796539,NA,NA,14,0,0,42,0,1,0,1,not,reglarge,not,implarge
1,3,7,2.01848863,0.032103825,0.245254366,0.138851632,1,2,0.46140204,3,34,0,0,0,1,0,0,1,1,not,implarge,reglarge,reglarge
1,3,7,2.01848863,0.032103825,0.245254366,0.138851632,0,2,0.46140204,3,34,0,0,0,1,0,0,0,1,not,implarge,reglarge,reglarge
1,5,7,2.143152721,0.044398907,0.086560364,0.255668391,0,2,0.456088778,52,331,4,0,0,12,0,0,0,1,not,implarge,reglarge,reglarge
1,5,7,2.143152721,0.044398907,0.086560364,0.255668391,1,2,0.456088778,52,331,4,0,0,12,0,1,0,0,not,reglarge,not,not
1,2,2,0.963754567,0.036885246,0.128321944,0.090502651,1,2,0.448738952,2,69,0,0,0,0,1,0,1,1,reglarge,implarge,reglarge,reglarge
1,2,2,0.963754567,0.036885246,0.128321944,0.090502651,1,2,0.448738952,2,69,0,0,0,0,1,0,0,1,reglarge,implarge,reglarge,reglarge
1,2,2,0.894692165,0.023907104,0.053151101,0.070128377,1,2,0.440142274,80,269,5,4,0,21,0,0,0,1,not,implarge,reglarge,reglarge
1,2,2,0.894692165,0.023907104,0.053151101,0.070128377,1,2,0.440142274,80,269,5,4,0,21,0,1,0,1,not,reglarge,not,impmedium
1,2,2,0.706274089,0.003415301,0.034927866,0.200357667,1,2,0.435073022,NA,NA,5,0,0,3,0,0,1,1,not,implarge,reglarge,reglarge
1,2,2,0.706274089,0.003415301,0.034927866,0.200357667,1,2,0.435073022,NA,NA,5,0,0,3,0,1,0,1,not,reglarge,implarge,implarge
1,9,23,3.512893876,0.031420765,0.309035687,0.795937919,1,2,0.431974308,0,1,4,2,0,24,0,0,1,1,not,implarge,reglarge,reglarge
1,9,23,3.512893876,0.031420765,0.309035687,0.795937919,1,2,0.431974308,0,1,4,2,0,24,0,1,0,1,not,reglarge,not,implarge
1,2,2,0.832945824,0.008196721,0.030372058,0.064507888,1,2,0.429767356,0,160,1,0,0,10,0,0,0,0,not,not,not,not
1,2,2,0.832945824,0.008196721,0.030372058,0.064507888,1,2,0.429767356,0,160,1,0,0,10,0,0,1,1,not,implarge,reglarge,reglarge
2,5,10,2.975834605,0.045765027,0.09491268,0.308615955,1,2,0.420414366,NA,NA,2,0,0,5,0,0,0,1,not,implarge,reglarge,reglarge
2,5,10,2.975834605,0.045765027,0.09491268,0.308615955,1,2,0.420414366,NA,NA,2,0,0,5,0,0,0,1,not,implarge,reglarge,reglarge
2,5,10,2.975834605,0.045765027,0.09491268,0.308615955,1,2,0.420414366,NA,NA,2,1,0,15,0,1,0,1,not,reglarge,implarge,implarge
2,5,10,2.975834605,0.045765027,0.09491268,0.308615955,1,2,0.420414366,NA,NA,2,1,0,15,0,1,0,0,not,regsmall,not,not
1,4,5,1.982464365,0.022540984,0.082004556,0.215494667,1,1,0.391898325,37,78,0,0,0,6,0,0,1,1,not,implarge,reglarge,reglarge
1,4,5,1.982464365,0.022540984,0.082004556,0.215494667,1,1,0.391898325,37,78,0,0,0,6,0,1,0,1,not,reglarge,implarge,implarge
1,2,3,1.328282017,0.008196721,0.036446469,0.157309829,1,2,0.391272286,37,78,4,0,0,15,0,1,0,1,not,reglarge,implarge,implarge
1,2,3,1.328282017,0.008196721,0.036446469,0.157309829,1,2,0.391272286,37,78,4,0,0,15,0,0,0,0,not,not,not,not
1,12,36,4.281574408,1,0.984813971,0.279299994,1,2,0.412591409,0,8,0,0,0,34,0,0,1,1,not,implarge,reglarge,reglarge
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,34,0,0,0,1,not,implarge,reglarge,reglarge
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,2,0,0,0,1,not,implarge,reglarge,reglarge
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,2,0,1,0,1,not,reglarge,implarge,implarge
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,2,0,0,1,0,not,impmedium,reglarge,not
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,2,0,0,0,0,not,implarge,reglarge,not
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,0,0,0,0,0,not,implarge,reglarge,not
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,0,0,0,0,0,not,not,not,not
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,3,0,1,0,0,not,regsmall,not,not
1,12,36,4.281574408,1,0.984813971,0.279299994,0,2,0.412591409,0,8,0,0,0,3,0,0,1,1,not,implarge,reglarge,reglarge
1,2,3,0.539442065,0.004098361,0.261199696,0.282174107,0,2,0.506961258,NA,NA,0,0,0,1,0,1,0,1,not,reglarge,implarge,implarge
